+-------+--------------+-------+---------------+----------------------------+
|   id  |     name     | level |     class     |            race            |
| 13544 | Gunsandroses |   80  |     Друид     | Дворф клана Черного Железа |
| 13545 |   Сафаркок   |   80  |      Маг      |           Нежить           |
| 13546 |  Тупогубка   |   80  |  Чернокнижник |           Нежить           |
| 13547 |   Лоскутов   |   80  |      Воин     |           Нежить           |
| 13548 |   Trilkei    |   80  |     Шаман     |           Эредар           |
| 13549 |  Локенахаар  |   80  |      Воин     |           Ворген           |
| 13550 |      Lp      |   80  |  Чернокнижник |           Эредар           |
| 13551 |  Pylgasari   |   80  |      Жрец     |         Эльф крови         |
| 13552 |   Volodick   |   80  |      Маг      |           Дворф            |
| 13553 |    Панде     |   80  |     Шаман     |      Вульпера(Альянс)      |
| 13554 |    Гогишь    |   80  |     Шаман     |            Орк             |
| 13555 |   Барбатун   |   80  | Рыцарь смерти |        Высший эльф         |
| 13556 |   Виталийй   |   80  |     Друид     |       Вульпера(Орда)       |
| 13557 |   Терориза   |   80  |      Жрец     |           Ворген           |
| 13558 |  Иллатраэль  |   80  |      Маг      |          Человек           |
| 13559 |   Kaelana    |   80  | Рыцарь смерти |        Ночной эльф         |
| 13560 |    Medsi     |   80  |      Жрец     |      Пандарен(Альянс)      |
| 13561 |  Жиробасикк  |   80  |     Друид     |           Ворген           |
| 13562 |    Камося    |   80  |      Жрец     |           Дреней           |
| 13563 |    Тэрран    |   80  | Рыцарь смерти |          Человек           |
| 13564 |    Тинвэ     |   80  |  Чернокнижник |        Ночной эльф         |
| 13565 |    Гррей     |   80  |   Разбойник   |           Дреней           |
| 13566 |    Грэта     |   80  |     Шаман     |           Дреней           |
| 13567 |     Ауеш     |   80  |      Воин     |            Орк             |
| 13568 |   Муззель    |   80  |     Шаман     |            Гном            |
| 13569 |  Strellock   |   80  |    Паладин    |          Человек           |
| 13570 |   Language   |   80  |    Охотник    |           Дреней           |
| 13571 |  Mrgreenll   |   80  | Рыцарь смерти |           Гоблин           |
| 13572 |    Tanabe    |   80  |  Чернокнижник |        Ночной эльф         |
| 13573 |  Дамблдорн   |   80  |  Чернокнижник |            Гном            |
| 13574 |   Альмеха    |   80  |     Друид     |           Эредар           |
| 13575 |   Камчатец   |   80  | Рыцарь смерти |            Орк             |
| 13576 | Lonnellynes  |   80  |     Шаман     |           Нежить           |
| 13577 |   Осиновая   |   80  |     Друид     |           Эредар           |
| 13578 |   Психичка   |   80  |      Воин     |          Человек           |
| 13579 |    Беляшь    |   80  |     Друид     |      Вульпера(Альянс)      |
| 13580 | Эпичнаямышь  |   80  |   Разбойник   |           Таурен           |
| 13581 |    Абарис    |   80  |      Воин     |           Дреней           |
| 13582 | Bkycnalilka  |   80  |   Разбойник   |          Человек           |
| 13583 |   Дуршлаг    |   80  | Рыцарь смерти |            Орк             |
| 13584 |   Nocommi    |   80  |     Друид     |           Ворген           |
| 13585 |   Trannael   |   80  |    Охотник    |        Высший эльф         |
| 13586 |   Mitsuha    |   80  |      Жрец     |           Нежить           |
| 13587 |  Толькофарм  |   80  |      Жрец     |        Высший эльф         |
| 13588 |   Раахсах    |   80  |      Жрец     |          Человек           |
| 13589 |    Moluga    |   80  |  Чернокнижник |            Орк             |
| 13590 |   Шаамаич    |   80  |     Шаман     |            Орк             |
| 13591 | Серланцеврот |   80  |    Паладин    |           Таурен           |
| 13592 |    Жнеца     |   80  |      Жрец     |       Вульпера(Орда)       |
| 13593 |  Литерпива   |   80  |   Разбойник   |           Гоблин           |
| 13594 | Andreykiller |   80  |    Охотник    |           Эредар           |
| 13595 |   Siandor    |   80  |    Охотник    |        Ночной эльф         |
| 13596 |    Lexale    |   80  |  Чернокнижник |       Вульпера(Орда)       |
| 13597 |   Устанак    |   80  |      Воин     |           Таурен           |
| 13598 |    Remkd     |   80  |      Воин     |            Орк             |
| 13599 |    Wvauzm    |   80  |      Маг      |        Высший эльф         |
| 13600 |  Pepelichka  |   80  |  Чернокнижник |        Высший эльф         |
| 13601 |   Feonora    |   80  |    Охотник    |        Ночной эльф         |
| 13602 | Daminatorsha |   80  |  Чернокнижник |        Ночной эльф         |
| 13603 |     Tusa     |   80  |     Шаман     |         Эльф крови         |
| 13604 |  Viniishko   |   80  |    Паладин    |           Эредар           |
| 13605 |    Иффрит    |   80  |      Воин     |           Таурен           |
| 13606 |   Ансалар    |   80  |      Жрец     |        Высший эльф         |
