+-------+--------------+-------+---------------+----------------------------+
|   id  |     name     | level |     class     |            race            |
| 26304 |  Пристежка   |   18  |      Жрец     |           Нежить           |
| 26305 |  Анисовски   |   17  |    Охотник    |          Человек           |
| 26306 |    Димижа    |   17  |   Разбойник   |          Человек           |
| 26307 |   Дарнеса    |   17  |    Охотник    |         Эльф крови         |
| 26308 |    Rizana    |   17  |    Охотник    |         Эльф крови         |
| 26309 |  Triceture   |   17  |    Паладин    |           Дреней           |
| 26310 |     Урия     |   17  |      Маг      |         Эльф крови         |
| 26311 |  Plaguetea   |   17  |     Друид     |           Дреней           |
| 26312 |  Vynestoril  |   17  |      Маг      |         Эльф крови         |
| 26313 |    Яфрик     |   17  |      Маг      |      Вульпера(Альянс)      |
| 26314 |  Куколдиус   |   17  |    Паладин    |      Вульпера(Альянс)      |
| 26315 |   Hisokka    |   17  |      Маг      |         Эльф крови         |
| 26316 |   Слэйтар    |   17  |    Охотник    |           Дреней           |
| 26317 |  Гонигусей   |   16  |    Паладин    |           Нежить           |
| 26318 |   Matrena    |   16  |      Воин     |         Эльф крови         |
| 26319 |   Kogorro    |   16  |      Жрец     |       Вульпера(Орда)       |
| 26320 |   Nahezal    |   16  |  Чернокнижник |         Эльф крови         |
| 26321 |    Нецка     |   16  |    Охотник    |        Ночной эльф         |
| 26322 |   Элаксиа    |   16  |  Чернокнижник |            Гном            |
| 26323 |    Кенджи    |   16  |   Разбойник   |           Ворген           |
| 26324 |  Offoljesy   |   16  |    Паладин    |            Нага            |
| 26325 |   Кранвель   |   16  |    Охотник    |       Вульпера(Орда)       |
| 26326 |   Loriatra   |   16  |     Друид     |      Вульпера(Альянс)      |
| 26327 |  Smertnessa  |   16  |      Маг      |         Эльф крови         |
| 26328 |    Ensaka    |   16  |  Чернокнижник |            Орк             |
| 26329 |  Katrotirka  |   16  |     Шаман     |         Эльф крови         |
| 26330 |   Katraegy   |   16  |     Друид     |         Эльф крови         |
| 26331 |   Najapivo   |   16  |      Воин     |            Орк             |
| 26332 |   Bigshot    |   16  |    Охотник    |          Человек           |
| 26333 |    Визар     |   16  |   Разбойник   |           Нежить           |
| 26334 |   Патреарх   |   16  |     Шаман     |        Ночной эльф         |
| 26335 |     Глэм     |   15  |     Друид     |           Нежить           |
| 26336 |   Моночка    |   15  |     Друид     |      Вульпера(Альянс)      |
| 26337 |   Джоукер    |   15  |    Охотник    |           Дреней           |
| 26338 |   Jubambo    |   15  |     Шаман     |            Орк             |
| 26339 |    Гармер    |   15  |      Маг      |           Нежить           |
| 26340 |  Gremlinive  |   15  |     Друид     |          Человек           |
| 26341 | Gipertvarina |   15  |      Маг      |        Высший эльф         |
| 26342 |    Rudley    |   15  |    Паладин    |           Ворген           |
| 26343 |   Huuburp    |   15  |      Воин     |            Орк             |
| 26344 |  Дошираксий  |   15  |      Жрец     |            Орк             |
| 26345 |  Govnokrad   |   15  |  Чернокнижник |            Орк             |
| 26346 |   Adremun    |   15  |    Паладин    |         Эльф крови         |
| 26347 |   Папалка    |   15  |    Паладин    |           Ворген           |
| 26348 |   Драгнир    |   15  |    Охотник    |          Человек           |
| 26349 |   Jajager    |   14  |    Паладин    |       Вульпера(Орда)       |
| 26350 |  Malabutka   |   14  |   Разбойник   |          Человек           |
| 26351 |   Какосик    |   14  |    Паладин    |           Дреней           |
| 26352 |   Chektor    |   14  |     Шаман     |           Нежить           |
| 26353 |  Musyapusya  |   14  |     Друид     |            Нага            |
| 26354 |    Keenye    |   14  |    Охотник    |        Ночной эльф         |
| 26355 |   Дурдруля   |   14  |     Друид     |           Дреней           |
| 26356 |    Jencev    |   14  |    Паладин    |        Высший эльф         |
| 26357 |    Атрейа    |   14  |    Паладин    |         Эльф крови         |
| 26358 |   Godlover   |   14  |   Разбойник   |           Дреней           |
| 26359 |    Соулин    |   14  |      Воин     |            Гном            |
| 26360 |     Геть     |   14  |   Разбойник   |           Гоблин           |
| 26361 |    Аэннис    |   14  |    Паладин    |         Эльф крови         |
| 26362 |    Jenel     |   14  |  Чернокнижник |            Гном            |
| 26363 |   Galerada   |   14  |    Паладин    |        Ночной эльф         |
